999999.0,11976.92,19564.61,13169.24,999999.0,999999.0,999999.0
11976.92,999999.0,999999.0,999999.0,999999.0,999999.0,999999.0
19564.61,999999.0,999999.0,6289.89,6147.93,8388.24,999999.0
13169.24,999999.0,6289.89,999999.0,999999.0,999999.0,18551.0
999999.0,999999.0,6147.93,999999.0,999999.0,999999.0,999999.0
999999.0,999999.0,8388.24,999999.0,999999.0,999999.0,999999.0
999999.0,999999.0,999999.0,18551.0,999999.0,999999.0,999999.0
